Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/ccg/03W/measures/?tags=lowpriority,20181010,2,1,00:00:51,0,0.00%,0.00%,$0.00
/ccg/04D/measures/?tags=lowpriority,20181004,2,1,00:01:57,0,0.00%,0.00%,$0.00
/ccg/04E/?tags=lowpriority,20180911,2,1,00:00:10,0,0.00%,50.00%,$0.00
/ccg/04E/lpcoprox/,20180910,2,1,00:00:28,0,0.00%,0.00%,$0.00
/ccg/04G/measures/?tags=lowpriority,20180813,2,1,00:00:45,0,0.00%,50.00%,$10.00
/ccg/04K/lpzomnibus/,20181004,2,1,00:00:48,0,0.00%,0.00%,$0.00
/ccg/04K/lpzomnibus/,20181010,2,1,00:00:18,0,0.00%,0.00%,$10.00
/ccg/04K/measures/?tags=lowpriority,20180816,2,1,00:00:18,0,0.00%,0.00%,$10.00
/ccg/04K/measures/?tags=lowpriority,20181010,2,1,00:01:50,0,0.00%,0.00%,$0.00
/ccg/04K/measures/?tags=lowpriority,20181019,2,2,00:00:00,1,100.00%,100.00%,$0.00
/ccg/04M/lpzomnibus/,20181014,2,1,00:00:53,0,0.00%,0.00%,$10.00
/ccg/05A/measures/?tags=lowpriority,20180917,2,1,00:00:45,0,0.00%,0.00%,$10.00
/ccg/05G/lpcoprox/,20180815,2,1,00:00:24,0,0.00%,0.00%,$0.00
/ccg/05G/lptrimipramine/,20180815,2,1,00:00:15,0,0.00%,0.00%,$10.00
/ccg/05G/lpzomnibus/,20180815,2,1,00:00:21,0,0.00%,0.00%,$0.00
/ccg/05G/measures/?tags=lowpriority,20180910,2,1,00:00:34,0,0.00%,0.00%,$0.00
/ccg/05R/lpzomnibus/,20180910,2,1,00:00:09,0,0.00%,0.00%,$10.00
/ccg/05T/lpzomnibus/,20181015,2,1,00:00:37,0,0.00%,0.00%,$10.00
/ccg/05T/measures/?tags=lowpriority,20181022,2,1,00:00:08,0,0.00%,0.00%,$0.00
/ccg/05V/lpliothyronine/,20181004,2,1,00:01:22,0,0.00%,0.00%,$10.00
/ccg/05W/lptrimipramine/,20180822,2,1,00:00:14,0,0.00%,0.00%,$0.00
/ccg/05Y/lprubefacients/,20180911,2,1,00:00:14,0,0.00%,0.00%,$0.00
/ccg/05Y/measures/?tags=lowpriority,20180911,2,1,00:00:17,0,0.00%,0.00%,$0.00
/ccg/06F/lpzomnibus/,20180828,2,1,00:00:07,0,0.00%,50.00%,$0.00
/ccg/06F/lpzomnibus/,20180919,2,1,00:00:54,0,0.00%,0.00%,$0.00
/ccg/06F/measures/?tags=lowpriority,20180828,2,2,00:01:16,0,0.00%,0.00%,$5.00
/ccg/06H/lpliothyronine/,20180912,2,1,00:01:05,0,0.00%,0.00%,$5.00
/ccg/06H/measures/?tags=lowpriority,20180831,2,1,00:00:13,0,0.00%,0.00%,$5.00
/ccg/06H/measures/?tags=lowpriority,20180919,2,1,00:00:28,0,0.00%,0.00%,$10.00
/ccg/06H/measures/?tags=lowpriority,20181008,2,2,00:00:00,1,100.00%,100.00%,$0.00
/ccg/06K/measures/?tags=lowpriority,20181010,2,2,00:01:16,0,0.00%,0.00%,$5.00
/ccg/06M/measures/?tags=lowpriority,20180822,2,2,00:01:24,1,0.00%,50.00%,$5.00
/ccg/06M/measures/?tags=lowpriority,20181003,2,1,00:00:13,0,0.00%,0.00%,$10.00
/ccg/06N/lpzomnibus/,20180823,2,1,00:02:34,0,0.00%,0.00%,$0.00
/ccg/06N/measures/?tags=lowpriority,20180818,2,1,00:01:52,0,0.00%,0.00%,$10.00
/ccg/06N/measures/?tags=lowpriority,20180906,2,1,00:01:14,0,0.00%,0.00%,$0.00
/ccg/06N/measures/?tags=lowpriority,20180918,2,2,00:02:25,0,0.00%,0.00%,$5.00
/ccg/06P/lpzomnibus/,20180912,2,1,00:00:28,0,0.00%,0.00%,$10.00
/ccg/06Q/lptadalafil/,20180829,2,2,00:01:39,0,0.00%,0.00%,$0.00
/ccg/06Q/measures/?tags=lowpriority,20180829,2,2,00:02:15,0,0.00%,0.00%,$10.00
/ccg/06T/lptravelvacs/,20181023,2,1,00:00:25,0,0.00%,0.00%,$10.00
/ccg/07L/measures/?tags=lowpriority,20180924,2,1,00:00:07,0,0.00%,0.00%,$0.00
/ccg/07P/measures/?tags=lowpriority,20180928,2,1,00:00:27,0,0.00%,0.00%,$0.00
/ccg/07R/measures/?tags=lowpriority,20181024,2,2,00:00:29,0,0.00%,0.00%,$15.00
/ccg/07V/lpzomnibus/,20180822,2,1,00:00:47,0,0.00%,0.00%,$20.00
/ccg/07X/lpcoprox/,20180930,2,1,00:01:38,0,0.00%,0.00%,$10.00
/ccg/07X/lpomega3/,20180906,2,2,00:00:00,1,100.00%,100.00%,$0.00
/ccg/07X/measures/?tags=lowpriority,20180906,2,2,00:00:15,0,0.00%,0.00%,$5.00
/ccg/07Y/lpzomnibus/,20181004,2,1,00:03:08,0,0.00%,0.00%,$10.00
/ccg/08C/measures/?tags=lowpriority,20180816,2,2,00:01:05,0,0.00%,0.00%,$5.00
/ccg/08D/?tags=lowpriority,20180827,2,1,00:00:15,1,0.00%,50.00%,$10.00
/ccg/08E/measures/?tags=lowpriority,20180912,2,1,00:01:31,0,0.00%,50.00%,$0.00
/ccg/08G/?tags=lowpriority,20180809,2,1,00:00:14,0,0.00%,0.00%,$0.00
/ccg/08G/measures/?tags=lowpriority,20180918,2,2,00:11:44,0,0.00%,50.00%,$0.00
/ccg/08G/measures/#lpzomnibus,20180807,2,2,00:00:00,2,100.00%,100.00%,$0.00
/ccg/08H/measures/?tags=lowpriority,20180920,2,1,00:00:15,0,0.00%,0.00%,$10.00
/ccg/08L/measures/?tags=lowpriority,20180924,2,1,00:00:06,0,0.00%,50.00%,$10.00
/ccg/08P/measures/?tags=lowpriority,20180920,2,1,00:00:20,0,0.00%,0.00%,$10.00
/ccg/08X/measures/?tags=lowpriority,20180911,2,1,00:00:17,0,0.00%,0.00%,$10.00
/ccg/08X/measures/?tags=lowpriority,20181008,2,1,00:00:11,0,0.00%,0.00%,$0.00
/ccg/09A/measures/?tags=lowpriority,20180910,2,1,00:02:25,0,0.00%,0.00%,$20.00
/ccg/09A/measures/?tags=lowpriority,20180918,2,1,00:00:09,0,0.00%,0.00%,$0.00
/ccg/09G/measures/?tags=lowpriority,20180921,2,1,00:10:11,0,0.00%,50.00%,$0.00
/ccg/09L/lpzomnibus/,20180806,2,1,00:00:33,0,0.00%,50.00%,$0.00
/ccg/09P/lpperindopril/,20180821,2,1,00:00:26,0,0.00%,0.00%,$0.00
/ccg/09P/measures/?tags=lowpriority,20181019,2,1,00:00:27,0,0.00%,0.00%,$0.00
/ccg/09W/measures/#lpzomnibus,20180903,2,1,00:05:23,1,0.00%,0.00%,$10.00
/ccg/09Y/?tags=lowpriority,20180817,2,1,00:00:15,0,0.00%,50.00%,$10.00
/ccg/09Y/lpzomnibus/,20180829,2,1,00:00:26,0,0.00%,50.00%,$0.00
/ccg/10J/measures/?tags=lowpriority,20181001,2,1,00:00:36,0,0.00%,0.00%,$15.00
/ccg/10K/?tags=lowpriority,20180808,2,2,00:00:41,1,0.00%,0.00%,$5.00
/ccg/10K/lpcoprox/,20181005,2,2,00:02:12,0,0.00%,0.00%,$0.00
/ccg/10K/lplutein/,20181005,2,2,00:00:46,0,0.00%,0.00%,$0.00
/ccg/10L/measures/?tags=lowpriority,20180903,2,1,00:00:41,0,0.00%,0.00%,$10.00
/ccg/10Q/measures/?tags=lowpriority,20181018,2,2,00:00:31,0,0.00%,0.00%,$12.50
/ccg/10R/lpliothyronine/,20181004,2,1,00:00:38,0,0.00%,0.00%,$0.00
/ccg/10R/measures/?tags=lowpriority,20180904,2,2,00:00:28,0,0.00%,50.00%,$5.00
/ccg/10V/lpcoprox/,20181005,2,1,00:00:39,0,0.00%,0.00%,$0.00
/ccg/10V/lpomega3/,20181017,2,1,00:00:52,0,0.00%,0.00%,$0.00
/ccg/10V/lpzomnibus/,20181009,2,1,00:00:33,0,0.00%,0.00%,$10.00
/ccg/10X/measures/?tags=lowpriority,20180927,2,1,00:01:25,0,0.00%,0.00%,$10.00
/ccg/10X/measures/?tags=lowpriority,20181024,2,1,00:00:31,0,0.00%,50.00%,$0.00
/ccg/10Y/measures/?tags=lowpriority,20180919,2,2,00:13:48,0,0.00%,0.00%,$5.00
/ccg/11A/measures/?tags=lowpriority,20181011,2,2,00:00:51,0,0.00%,50.00%,$5.00
/ccg/11E/lptravelvacs/,20181023,2,1,00:00:34,0,0.00%,0.00%,$10.00
/ccg/11E/lpzomnibus/,20180813,2,1,00:01:02,0,0.00%,0.00%,$10.00
/ccg/11E/measures/?tags=lowpriority,20180907,2,1,00:00:16,0,0.00%,0.00%,$0.00
/ccg/11M/lpzomnibus/,20180921,2,1,00:00:23,0,0.00%,0.00%,$10.00
/ccg/11M/lpzomnibus/,20181010,2,1,00:00:13,0,0.00%,0.00%,$10.00
